id,original_title,original_language,genres,budget,revenue,runtime,release_date,production_companies,production_countries,vote_average,keywords
251321,Aloft,en,"[{""id"": 18, ""name"": ""Drama""}]",8000000,53086,112,2014-02-12,"[{""name"": ""Arcadia Motion Pictures"", ""id"": 7543}, {""name"": ""Wanda Visi\u00f3n S.A."", ""id"": 10046}, {""name"": ""Buffalo Gal Pictures"", ""id"": 11517}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",5.1,"[{""id"": 10902, ""name"": ""new age""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 212913, ""name"": ""healer""}]"
149,アキラ,ja,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 16, ""name"": ""Animation""}]",8000000,553171,124,1988-07-16,"[{""name"": ""Bandai Visual Company"", ""id"": 528}, {""name"": ""Toho Company"", ""id"": 882}, {""name"": ""Mainichi Broadcasting System (MBS)"", ""id"": 3363}, {""name"": ""Kodansha"", ""id"": 6999}, {""name"": ""Tokyo Movie Shinsha (TMS)"", ""id"": 9155}, {""name"": ""TMS Entertainment"", ""id"": 10919}, {""name"": ""Akira Committee Company Ltd."", ""id"": 10920}, {""name"": ""Sumitomo Corporation"", ""id"": 10921}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",7.8,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 464, ""name"": ""total destruction""}, {""id"": 467, ""name"": ""megacity""}, {""id"": 542, ""name"": ""street gang""}, {""id"": 1353, ""name"": ""underground""}, {""id"": 1402, ""name"": ""general""}, {""id"": 1485, ""name"": ""stadium""}, {""id"": 1706, ""name"": ""experiment""}, {""id"": 1815, ""name"": ""atomic bomb""}, {""id"": 2766, ""name"": ""mutation""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6092, ""name"": ""army""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 210024, ""name"": ""anime""}, {""id"": 234290, ""name"": ""motorcycle gangs""}]"
10425,The Death and Life of Bobby Z,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",22000000,413454,97,2007-07-23,"[{""name"": ""Eclectic pictures"", ""id"": 8056}, {""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,"[{""id"": 5334, ""name"": ""vineyard""}, {""id"": 9897, ""name"": ""rifle""}, {""id"": 14658, ""name"": ""drug trade""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15344, ""name"": ""shot in the stomach""}, {""id"": 33456, ""name"": ""double cross""}, {""id"": 155881, ""name"": ""estate""}, {""id"": 156390, ""name"": ""face slap""}, {""id"": 163806, ""name"": ""tdrug lord""}, {""id"": 163810, ""name"": ""faked death""}, {""id"": 163815, ""name"": ""baja california""}, {""id"": 163824, ""name"": ""san remo""}, {""id"": 163828, ""name"": ""landfill""}, {""id"": 163833, ""name"": ""gallop""}, {""id"": 163834, ""name"": ""rolling eyes""}, {""id"": 163841, ""name"": ""booby trap""}, {""id"": 188134, ""name"": ""golden gun""}]"
49081,Maurice Richard,fr,"[{""id"": 18, ""name"": ""Drama""}]",8000000,2019009,124,2005-10-25,[],"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",6.1,"[{""id"": 3356, ""name"": ""quebec""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6483, ""name"": ""ice hockey""}, {""id"": 7813, ""name"": ""hockey player""}, {""id"": 234587, ""name"": ""montreal canadiens""}]"
256687,Swelter,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",0,0,96,2014-04-20,"[{""name"": ""Grand Peaks Entertainment"", ""id"": 15354}, {""name"": ""Exchange Peaks Film Capital"", ""id"": 29152}, {""name"": ""Film Invaders"", ""id"": 29153}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4.6,[]
220488,非常幸运,zh,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0,0,114,2013-09-17,"[{""name"": ""Bona International Film Group"", ""id"": 8250}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}]",4.3,"[{""id"": 12354, ""name"": ""hong kong""}, {""id"": 184188, ""name"": ""macau""}, {""id"": 187056, ""name"": ""woman director""}]"
1544,Imagine Me & You,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0,2455831,93,2005-02-01,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Filmstiftung Nordrhein-Westfalen"", ""id"": 315}, {""name"": ""X-Filme Creative Pool"", ""id"": 1972}, {""name"": ""Ealing Studios"", ""id"": 2650}, {""name"": ""Fragile Films"", ""id"": 2651}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""RTL"", ""id"": 42272}, {""name"": ""Cougar Films Ltd."", ""id"": 52728}, {""name"": ""Minotaur Film Partnership No. 3"", ""id"": 52729}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7,"[{""id"": 212, ""name"": ""london england""}, {""id"": 2779, ""name"": ""flower shop""}, {""id"": 10180, ""name"": ""homosexuality""}, {""id"": 10768, ""name"": ""lesbian""}, {""id"": 158718, ""name"": ""lgbt""}]"
374461,Mr. Church,en,"[{""id"": 18, ""name"": ""Drama""}]",8000000,0,104,2016-09-16,"[{""name"": ""Envision Media Arts"", ""id"": 19456}, {""name"": ""Cinelou Films"", ""id"": 39644}, {""name"": ""Shenghua Entertainment"", ""id"": 82598}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7,"[{""id"": 1650, ""name"": ""cook""}, {""id"": 6054, ""name"": ""friendship""}]"
302,Swimming Pool,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",7800000,22441323,102,2003-05-18,"[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""Canal Plus"", ""id"": 104}, {""name"": ""Fid\u00e9lit\u00e9 Productions"", ""id"": 147}, {""name"": ""Gimages"", ""id"": 148}, {""name"": ""FOZ"", ""id"": 149}, {""name"": ""Headforce Ltd."", ""id"": 150}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",6.4,"[{""id"": 212, ""name"": ""london england""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 515, ""name"": ""women""}, {""id"": 548, ""name"": ""countryside""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 1649, ""name"": ""provence""}, {""id"": 1655, ""name"": ""country house""}, {""id"": 1731, ""name"": ""writing""}, {""id"": 1732, ""name"": ""innkeeper""}, {""id"": 2200, ""name"": ""generations confilct""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10818, ""name"": ""author""}, {""id"": 14964, ""name"": ""drug""}]"
182873,Green Street Hooligans: Underground,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",0,0,90,2013-01-01,"[{""name"": ""Tea Shop & Film Company"", ""id"": 13161}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.4,[]
21512,The Blood of Heroes,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",0,882290,100,1989-10-19,"[{""name"": ""Handistom Investment"", ""id"": 3970}, {""name"": ""Kings Road Entertainment"", ""id"": 4255}, {""name"": ""Kamisha Corporation"", ""id"": 68152}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",5.9,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 18543, ""name"": ""combat""}]"
389425,Code of Honor,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",8000000,0,106,2016-05-06,"[{""name"": ""Steamroller Productions"", ""id"": 3495}, {""name"": ""Premiere Entertainment Group"", ""id"": 35625}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4.1,[]
403,Driving Miss Daisy,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",7500000,145793296,99,1989-12-13,"[{""name"": ""The Zanuck Company"", ""id"": 80}, {""name"": ""Majestic Films International"", ""id"": 2630}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7,"[{""id"": 30, ""name"": ""individual""}, {""id"": 577, ""name"": ""black people""}, {""id"": 2072, ""name"": ""chauffeur""}, {""id"": 2076, ""name"": ""atlanta""}, {""id"": 4129, ""name"": ""widow""}, {""id"": 10144, ""name"": ""anti semitism""}, {""id"": 11508, ""name"": ""jewish""}, {""id"": 12532, ""name"": ""african american""}, {""id"": 33885, ""name"": ""car""}, {""id"": 211660, ""name"": ""old age""}]"
29461,Soul Food,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0,0,114,1997-09-26,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Edmonds Entertainment Group (EEG)"", ""id"": 2923}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.6,"[{""id"": 5923, ""name"": ""sister""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 208693, ""name"": ""unity""}]"
33542,紅番區,cn,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",7500000,32392047,91,1995-01-30,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Golden Harvest Company"", ""id"": 2521}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",6.5,"[{""id"": 242, ""name"": ""new york""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 1545, ""name"": ""supermarket""}, {""id"": 2987, ""name"": ""gang war""}, {""id"": 4640, ""name"": ""disabled child""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 33461, ""name"": ""diamond""}, {""id"": 161307, ""name"": ""bronx""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]"
283708,Loin des hommes,fr,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",7700000,0,110,2014-08-30,"[{""name"": ""Procirep"", ""id"": 311}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""One World Films"", ""id"": 5725}, {""name"": ""Path\u00e9"", ""id"": 7981}, {""name"": ""Cin\u00e9+"", ""id"": 10611}, {""name"": ""Centre National de la Cin\u00e9matographie (CNC)"", ""id"": 18367}, {""name"": ""Media Programme of the European Community"", ""id"": 21972}, {""name"": ""Backup Media"", ""id"": 26590}, {""name"": ""Cin\u00e9mage 8"", ""id"": 27123}, {""name"": ""Ind\u00e9films 2"", ""id"": 32668}, {""name"": ""Perceval Pictures"", ""id"": 52590}, {""name"": ""Kal\u00e9o Films"", ""id"": 52591}, {""name"": ""Jouror D\u00e9veloppement"", ""id"": 52592}, {""name"": ""B Media 2012"", ""id"": 52593}, {""name"": ""SofiTVCin\u00e9"", ""id"": 52594}, {""name"": ""D\u00e9velopimage 2"", ""id"": 52595}, {""name"": ""Ciclic - R\u00e9gion Centre"", ""id"": 52596}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",6.6,"[{""id"": 657, ""name"": ""fire""}, {""id"": 1517, ""name"": ""classroom""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 2217, ""name"": ""rain""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 9897, ""name"": ""rifle""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 10873, ""name"": ""school""}, {""id"": 11004, ""name"": ""rural setting""}, {""id"": 154842, ""name"": ""school teacher""}, {""id"": 156866, ""name"": ""based on short story""}, {""id"": 169449, ""name"": ""algeria""}, {""id"": 189092, ""name"": ""journey""}, {""id"": 208611, ""name"": ""1950s""}, {""id"": 213473, ""name"": ""algerian war""}, {""id"": 229053, ""name"": ""mountain""}]"
9388,Thank You for Smoking,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",6500000,24793509,92,2005-09-05,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Room 9 Entertainment"", ""id"": 3567}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.1,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 592, ""name"": ""capitalism""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 919, ""name"": ""smoking""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 3170, ""name"": ""cigarette""}, {""id"": 3664, ""name"": ""research""}, {""id"": 3703, ""name"": ""law""}, {""id"": 3721, ""name"": ""health""}, {""id"": 3983, ""name"": ""marketing""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 6357, ""name"": ""tobacco""}, {""id"": 9468, ""name"": ""liar""}, {""id"": 10123, ""name"": ""dark comedy""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10594, ""name"": ""money""}, {""id"": 11011, ""name"": ""morality""}, {""id"": 11514, ""name"": ""social satire""}, {""id"": 11732, ""name"": ""cigarette smoking""}, {""id"": 12094, ""name"": ""business""}, {""id"": 15086, ""name"": ""advertising""}, {""id"": 33720, ""name"": ""guilt""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 159350, ""name"": ""lobby""}, {""id"": 171439, ""name"": ""bribe""}, {""id"": 188950, ""name"": ""corporation""}, {""id"": 209121, ""name"": ""lung cancer""}, {""id"": 219605, ""name"": ""lobbyist""}, {""id"": 219681, ""name"": ""tobacco industry""}, {""id"": 219731, ""name"": ""nicotine""}]"
1691,Hostel: Part II,en,"[{""id"": 27, ""name"": ""Horror""}]",10200000,35619521,93,2007-06-08,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Next Entertainment"", ""id"": 1633}, {""name"": ""Screen Gems"", ""id"": 3287}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.6,"[{""id"": 3530, ""name"": ""prague""}, {""id"": 3540, ""name"": ""bratislava""}, {""id"": 5502, ""name"": ""castration""}, {""id"": 6779, ""name"": ""ladies' man""}, {""id"": 12105, ""name"": ""student""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 155678, ""name"": ""penis""}, {""id"": 193698, ""name"": ""torture porn""}]"
24684,An Education,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",7500000,26096852,100,2009-10-29,"[{""name"": ""BBC Films"", ""id"": 288}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.8,"[{""id"": 704, ""name"": ""adolescence""}, {""id"": 965, ""name"": ""age difference""}, {""id"": 2796, ""name"": ""self-discovery""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 14720, ""name"": ""love affair""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 18035, ""name"": ""family""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 193548, ""name"": ""teaching the ways of the world""}, {""id"": 206688, ""name"": ""parents and children""}, {""id"": 206715, ""name"": ""love and romance""}, {""id"": 206720, ""name"": ""teenage life""}]"
2610,Shopgirl,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",10284523,11588205,104,2005-10-21,"[{""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Hyde Park Films"", ""id"": 1172}, {""name"": ""Shopgirl"", ""id"": 1173}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.7,"[{""id"": 1361, ""name"": ""salesclerk""}]"
11308,The Hotel New Hampshire,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",7500000,0,109,1984-03-09,"[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""Woodfall Film Productions"", ""id"": 1980}, {""name"": ""Filmline Productions"", ""id"": 25580}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 258, ""name"": ""bomb""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 570, ""name"": ""rape""}, {""id"": 572, ""name"": ""sex""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 8201, ""name"": ""satire""}]"
11022,Narc,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",6500000,12633747,105,2002-01-14,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.8,"[{""id"": 4927, ""name"": ""assertion""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 11730, ""name"": ""internal affairs""}, {""id"": 155799, ""name"": ""narcotics cop""}]"
34341,Men with Brooms,en,"[{""id"": 35, ""name"": ""Comedy""}]",7500000,4245870,102,2002-09-20,[],"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",4.5,"[{""id"": 6075, ""name"": ""sport""}]"
15365,Witless Protection,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",0,0,97,2008-02-22,"[{""name"": ""Parallel Films"", ""id"": 5122}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4,[]
36046,The Work and the Glory,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",7500000,3347647,110,2004-11-24,[],[],6.1,[]
12569,Extract,en,"[{""id"": 35, ""name"": ""Comedy""}]",8000000,10848783,92,2009-09-03,"[{""name"": ""Miramax Films"", ""id"": 14}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.7,"[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 3202, ""name"": ""con man""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12094, ""name"": ""business""}, {""id"": 163919, ""name"": ""manufacturing""}, {""id"": 163925, ""name"": ""industrial accident""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 189361, ""name"": ""sexless marriage""}, {""id"": 209222, ""name"": ""misfortune""}]"
24356,Masked and Anonymous,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",0,0,112,2003-08-08,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Intermedia Films"", ""id"": 763}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5.2,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6029, ""name"": ""concert""}, {""id"": 10183, ""name"": ""independent film""}]"
55903,Betty Fisher et autres histoires,fr,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",0,0,103,2001-09-01,[],[],7,[]
2577,Code 46,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",7500000,0,92,2003-09-02,"[{""name"": ""BBC Films"", ""id"": 288}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",6.2,"[{""id"": 2350, ""name"": ""seattle""}, {""id"": 2682, ""name"": ""shanghai""}, {""id"": 2964, ""name"": ""future""}, {""id"": 3973, ""name"": ""insurance salesman""}, {""id"": 4565, ""name"": ""dystopia""}]"
103903,Outside Bet,en,"[{""id"": 35, ""name"": ""Comedy""}]",7500000,0,101,2012-04-27,[],"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5.8,"[{""id"": 3525, ""name"": ""racehorse""}]"
73873,Albert Nobbs,en,"[{""id"": 18, ""name"": ""Drama""}]",8000000,5634828,113,2011-12-21,"[{""name"": ""Chrysalis Films"", ""id"": 8717}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]",6.2,"[{""id"": 1307, ""name"": ""butler""}, {""id"": 4729, ""name"": ""dublin""}, {""id"": 13097, ""name"": ""maid""}]"
312113,Black November,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",12500000,0,95,2012-12-07,"[{""name"": ""Wells & Jeta Entertainment"", ""id"": 44067}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""NG"", ""name"": ""Nigeria""}]",6.4,[]
14165,Ta Ra Rum Pum,hi,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0,0,156,2007-04-27,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",6,"[{""id"": 242, ""name"": ""new york""}, {""id"": 5626, ""name"": ""from rags to riches""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 10540, ""name"": ""bollywood""}, {""id"": 167986, ""name"": ""racer""}, {""id"": 188266, ""name"": ""starvation""}]"
2011,Persepolis,fr,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",7300000,0,95,2007-05-23,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Procirep"", ""id"": 311}, {""name"": ""Soficin\u00e9ma"", ""id"": 312}, {""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""Diaphana Films"", ""id"": 744}, {""name"": ""Sofica Europacorp"", ""id"": 854}, {""name"": ""Celluloid Dreams"", ""id"": 860}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""R\u00e9gion Ile-de-France"", ""id"": 11246}, {""name"": ""Centre National de la Cin\u00e9matographie (CNC)"", ""id"": 18367}, {""name"": ""Fondation GAN pour le Cin\u00e9ma"", ""id"": 23677}, {""name"": ""2.4.7. Films"", ""id"": 62546}, {""name"": ""French Connection Animations"", ""id"": 84592}, {""name"": ""Soci\u00e9t\u00e9 des Producteurs de L'Angoa"", ""id"": 84593}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.7,"[{""id"": 393, ""name"": ""civil war""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 1525, ""name"": ""puberty""}, {""id"": 2137, ""name"": ""totalitarian regime""}, {""id"": 2630, ""name"": ""cutting the cord""}, {""id"": 4470, ""name"": ""punk""}, {""id"": 4514, ""name"": ""bomb alarm""}, {""id"": 6091, ""name"": ""war""}, {""id"": 161919, ""name"": ""adult animation""}, {""id"": 173919, ""name"": ""punk band""}, {""id"": 187056, ""name"": ""woman director""}]"
45650,The Hole,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",0,0,92,2009-09-09,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""BenderSpink"", ""id"": 6363}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.6,"[{""id"": 9866, ""name"": ""basement""}, {""id"": 156168, ""name"": ""hole""}, {""id"": 161552, ""name"": ""little brother""}]"
7735,Die Welle,de,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",7500000,19000000,107,2008-03-11,"[{""name"": ""Constantin Film Produktion"", ""id"": 5755}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",7.5,"[{""id"": 407, ""name"": ""dictator""}, {""id"": 1482, ""name"": ""trainer""}, {""id"": 1517, ""name"": ""classroom""}, {""id"": 1755, ""name"": ""fascism""}, {""id"": 2323, ""name"": ""group dynamics""}, {""id"": 2470, ""name"": ""education""}, {""id"": 3061, ""name"": ""national socialism""}, {""id"": 4613, ""name"": ""training""}, {""id"": 5782, ""name"": ""squatter""}, {""id"": 5879, ""name"": ""anarchist""}, {""id"": 6040, ""name"": ""group""}, {""id"": 6269, ""name"": ""gymnasium""}, {""id"": 6274, ""name"": ""learning and teaching""}, {""id"": 7920, ""name"": ""violence in schools""}, {""id"": 7923, ""name"": ""homepage""}, {""id"": 222173, ""name"": ""social experiment""}]"
301365,The Neon Demon,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",7000000,1333124,117,2016-06-08,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Amazon Studios"", ""id"": 20580}, {""name"": ""Vendian Entertainment"", ""id"": 50481}, {""name"": ""Space Rocket Nation"", ""id"": 67574}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.4,"[{""id"": 14818, ""name"": ""model""}]"
25941,Harry Brown,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",7300000,10329747,103,2009-11-11,"[{""name"": ""HanWay Films"", ""id"": 2395}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Marv Films"", ""id"": 5374}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",6.7,"[{""id"": 2801, ""name"": ""self-defense""}, {""id"": 33476, ""name"": ""widower""}]"
